instance_id,model_name,n_variants,n_clusters,cluster_distribution,semantic_entropy,normalised_semantic_entropy,mean_accuracy,dominant_cluster,instability_flag
mm_0159654,BioBERT,8,1,"{""UMLS:C1257990"": 8}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0159654,PubMedBERT,8,2,"{""C1839576"": 7, ""C0015131"": 1}",0.5435644431995964,0.1811881477331988,0.0,C1839576,0
mm_0159899,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0159899,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0159899,PubMedBERT,7,2,"{""C1839576"": 1, ""C1447749"": 6}",0.5916727785823275,0.21075809614719848,0.0,C1447749,0
mm_0160031,BERT-base,5,2,"{""C0175173"": 3, ""UMLS:C1257990"": 2}",0.9709505944546686,0.4181656600790516,0.0,C0175173,0
mm_0160031,BioBERT,5,1,"{""C0376671"": 5}",-0.0,-0.0,0.0,C0376671,0
mm_0160031,PubMedBERT,5,2,"{""C1839576"": 3, ""C1447749"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1839576,0
mm_0160569,BERT-base,4,1,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0160569,BioBERT,4,1,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0160569,PubMedBERT,4,2,"{""C1839576"": 3, ""C1447749"": 1}",0.8112781244591328,0.4056390622295664,0.0,C1839576,0
mm_0161840,BERT-base,5,1,"{""UMLS:C0242193"": 5}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0161840,BioBERT,5,1,"{""UMLS:C1707887"": 5}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0161840,PubMedBERT,5,2,"{""C1447749"": 4, ""UMLS:C1707887"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0161896,BERT-base,5,1,"{""UMLS:C0242193"": 5}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0161896,BioBERT,5,1,"{""C0027609"": 5}",-0.0,-0.0,0.0,C0027609,0
mm_0161896,PubMedBERT,5,2,"{""C1839576"": 1, ""C1447749"": 4}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0162411,BERT-base,4,2,"{""C1312419"": 3, ""UMLS:C1257990"": 1}",0.8112781244591328,0.4056390622295664,0.0,C1312419,0
mm_0162411,BioBERT,4,1,"{""C0013728"": 4}",-0.0,-0.0,0.0,C0013728,0
mm_0162411,PubMedBERT,4,2,"{""C1447749"": 2, ""C1839576"": 2}",1.0,0.5,0.0,C1447749,1
mm_0162448,BERT-base,5,2,"{""C0059563"": 4, ""C4505290"": 1}",0.7219280948873623,0.31091750708257115,0.0,C0059563,0
mm_0162448,BioBERT,5,1,"{""C0059563"": 5}",-0.0,-0.0,0.0,C0059563,0
mm_0162448,PubMedBERT,5,1,"{""C0018966"": 5}",-0.0,-0.0,0.0,C0018966,0
mm_0162509,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0162509,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0162509,PubMedBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0162520,BERT-base,7,3,"{""UMLS:C1257990"": 4, ""C1431322"": 1, ""C1312419"": 2}",1.3787834934861753,0.49113258984568253,0.0,UMLS:C1257990,0
mm_0162520,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0162520,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0162546,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0162546,BioBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0162546,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0164466,BERT-base,9,2,"{""C1447749"": 8, ""UMLS:C1257990"": 1}",0.5032583347756457,0.1587603285713901,0.0,C1447749,0
mm_0164466,BioBERT,9,2,"{""UMLS:C1257990"": 7, ""C1447749"": 2}",0.7642045065086203,0.24107968048484052,0.0,UMLS:C1257990,0
mm_0164466,PubMedBERT,9,2,"{""C0015131"": 7, ""C1839576"": 2}",0.7642045065086203,0.24107968048484052,0.0,C0015131,0
mm_0164998,BERT-base,7,1,"{""C0282597"": 7}",-0.0,-0.0,0.0,C0282597,0
mm_0164998,BioBERT,7,2,"{""UMLS:C1707887"": 6, ""C0203378"": 1}",0.5916727785823275,0.21075809614719848,0.0,UMLS:C1707887,0
mm_0164998,PubMedBERT,7,2,"{""C1447749"": 6, ""C1839576"": 1}",0.5916727785823275,0.21075809614719848,0.0,C1447749,0
mm_0165626,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0165626,BioBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0165626,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0166051,BERT-base,6,2,"{""C0597336"": 3, ""C1136156"": 3}",1.0,0.38685280723454163,0.0,C0597336,0
mm_0166051,BioBERT,6,1,"{""C0027609"": 6}",-0.0,-0.0,0.0,C0027609,0
mm_0166051,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0166571,BERT-base,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0166571,BioBERT,6,1,"{""UMLS:C0026473"": 6}",-0.0,-0.0,1.0,UMLS:C0026473,0
mm_0166571,PubMedBERT,6,1,"{""UMLS:C0026473"": 6}",-0.0,-0.0,1.0,UMLS:C0026473,0
mm_0166771,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0166771,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0166771,PubMedBERT,7,2,"{""C1447749"": 2, ""UMLS:C1257990"": 5}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1257990,0
mm_0167745,BERT-base,3,1,"{""UMLS:C0242193"": 3}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0167745,BioBERT,3,2,"{""C0027609"": 1, ""C2985410"": 2}",0.9182958340544896,0.579380164285695,0.0,C2985410,1
mm_0167745,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0168156,BERT-base,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0168156,BioBERT,3,1,"{""C0075128"": 3}",-0.0,-0.0,0.0,C0075128,0
mm_0168156,PubMedBERT,3,2,"{""C1431322"": 2, ""C1447749"": 1}",0.9182958340544896,0.579380164285695,0.0,C1431322,1
mm_0168172,BERT-base,7,2,"{""UMLS:C1257990"": 5, ""UMLS:C0752046"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1257990,0
mm_0168172,BioBERT,7,2,"{""UMLS:C1257990"": 6, ""C1447749"": 1}",0.5916727785823275,0.21075809614719848,0.0,UMLS:C1257990,0
mm_0168172,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0168205,BERT-base,4,1,"{""C1739108"": 4}",-0.0,-0.0,0.0,C1739108,0
mm_0168205,BioBERT,4,1,"{""C1447749"": 4}",-0.0,-0.0,0.0,C1447749,0
mm_0168205,PubMedBERT,4,2,"{""C1447749"": 2, ""C1839576"": 2}",1.0,0.5,0.0,C1447749,1
mm_0168214,BERT-base,5,1,"{""C1739108"": 5}",-0.0,-0.0,0.0,C1739108,0
mm_0168214,BioBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0168214,PubMedBERT,5,2,"{""C1447749"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0169244,BERT-base,5,1,"{""UMLS:C2350390"": 5}",-0.0,-0.0,0.0,UMLS:C2350390,0
mm_0169244,BioBERT,5,2,"{""UMLS:C0919821"": 3, ""UMLS:C1707887"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C0919821,0
mm_0169244,PubMedBERT,5,2,"{""C1839576"": 1, ""C1447749"": 4}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0169777,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0169777,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0169777,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0169892,BERT-base,6,2,"{""C1739108"": 4, ""C1447749"": 2}",0.9182958340544896,0.355245321275764,0.0,C1739108,0
mm_0169892,BioBERT,6,1,"{""UMLS:C1707887"": 6}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0169892,PubMedBERT,6,2,"{""C1839576"": 1, ""C1447749"": 5}",0.6500224216483541,0.25146299858006066,0.0,C1447749,0
mm_0170315,BERT-base,9,2,"{""C1257880"": 7, ""C0949359"": 2}",0.7642045065086203,0.24107968048484052,0.0,C1257880,0
mm_0170315,BioBERT,9,1,"{""C0061751"": 9}",-0.0,-0.0,0.0,C0061751,0
mm_0170315,PubMedBERT,9,3,"{""C0015131"": 6, ""C1431322"": 1, ""UMLS:C0048220"": 2}",1.224394445405986,0.3862534428571301,0.0,C0015131,0
mm_0170417,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0170417,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0170417,PubMedBERT,7,2,"{""C1447749"": 5, ""C1839576"": 2}",0.863120568566631,0.30744974986419643,0.0,C1447749,0
mm_0170901,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0170901,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0170901,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0171131,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0171131,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0171131,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0171518,BERT-base,5,1,"{""C0016474"": 5}",-0.0,-0.0,0.0,C0016474,0
mm_0171518,BioBERT,5,3,"{""UMLS:C1707887"": 1, ""C1447749"": 2, ""UMLS:C1257990"": 2}",1.5219280948873621,0.6554587535412855,0.0,C1447749,1
mm_0171518,PubMedBERT,5,2,"{""C1447749"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0171649,BERT-base,7,2,"{""UMLS:C2347609"": 4, ""C0752170"": 3}",0.9852281360342515,0.35094534299644053,0.0,UMLS:C2347609,0
mm_0171649,BioBERT,7,2,"{""UMLS:C1707887"": 3, ""UMLS:C1257990"": 4}",0.9852281360342515,0.35094534299644053,0.0,UMLS:C1257990,0
mm_0171649,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0171666,BERT-base,8,2,"{""UMLS:C1257990"": 4, ""C1447749"": 4}",1.0,0.3333333333333333,0.0,UMLS:C1257990,0
mm_0171666,BioBERT,8,3,"{""C1839576"": 2, ""C0038436"": 4, ""C0265267"": 2}",1.5,0.5,0.0,C0038436,1
mm_0171666,PubMedBERT,8,1,"{""C1839576"": 8}",-0.0,-0.0,0.0,C1839576,0
mm_0171783,BERT-base,6,1,"{""C1312419"": 6}",-0.0,-0.0,0.0,C1312419,0
mm_0171783,BioBERT,6,3,"{""C0013728"": 3, ""C0050795"": 1, ""UMLS:C1257990"": 2}",1.4591479170272446,0.5644754678724235,0.0,C0013728,1
mm_0171783,PubMedBERT,6,2,"{""C1839576"": 4, ""C1447749"": 2}",0.9182958340544896,0.355245321275764,0.0,C1839576,0
mm_0172460,BERT-base,3,2,"{""UMLS:C3808257"": 1, ""UMLS:C0358514"": 2}",0.9182958340544896,0.579380164285695,0.3333333333333333,UMLS:C0358514,1
mm_0172460,BioBERT,3,1,"{""UMLS:C3808257"": 3}",-0.0,-0.0,1.0,UMLS:C3808257,0
mm_0172460,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0172661,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0172661,BioBERT,7,1,"{""C1431322"": 7}",-0.0,-0.0,0.0,C1431322,0
mm_0172661,PubMedBERT,7,2,"{""C1839576"": 5, ""C1447749"": 2}",0.863120568566631,0.30744974986419643,0.0,C1839576,0
mm_0173765,BERT-base,5,2,"{""UMLS:C0032521"": 4, ""C0016474"": 1}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C0032521,0
mm_0173765,BioBERT,5,1,"{""UMLS:C0032521"": 5}",-0.0,-0.0,0.0,UMLS:C0032521,0
mm_0173765,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0174037,BERT-base,5,1,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0
mm_0174037,BioBERT,5,1,"{""C0008354"": 5}",-0.0,-0.0,0.0,C0008354,0
mm_0174037,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0174527,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0174527,BioBERT,7,2,"{""C0021665"": 5, ""C1431322"": 2}",0.863120568566631,0.30744974986419643,0.0,C0021665,0
mm_0174527,PubMedBERT,7,1,"{""C1431322"": 7}",-0.0,-0.0,0.0,C1431322,0
mm_0174783,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0174783,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0174783,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0175215,BERT-base,7,1,"{""UMLS:C0242193"": 7}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0175215,BioBERT,7,1,"{""UMLS:C1707887"": 7}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0175215,PubMedBERT,7,3,"{""C1447749"": 3, ""UMLS:C0681906"": 2, ""C1431322"": 2}",1.5566567074628228,0.5544923070581674,0.0,C1447749,1
mm_0175242,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0175242,BioBERT,5,1,"{""C0050795"": 5}",-0.0,-0.0,0.0,C0050795,0
mm_0175242,PubMedBERT,5,2,"{""C1447749"": 4, ""C1370369"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0175769,BERT-base,6,2,"{""C4277667"": 2, ""C0001623"": 4}",0.9182958340544896,0.355245321275764,0.0,C0001623,0
mm_0175769,BioBERT,6,3,"{""C0027609"": 2, ""C0265267"": 2, ""UMLS:C1707887"": 2}",1.584962500721156,0.6131471927654584,0.0,C0027609,1
mm_0175769,PubMedBERT,6,2,"{""UMLS:C0681906"": 4, ""C1839576"": 2}",0.9182958340544896,0.355245321275764,0.0,UMLS:C0681906,0
mm_0176132,BERT-base,7,1,"{""UMLS:C0242193"": 7}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0176132,BioBERT,7,3,"{""UMLS:C1707887"": 2, ""C0008396"": 3, ""C0265267"": 2}",1.5566567074628228,0.5544923070581674,0.0,C0008396,1
mm_0176132,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0176153,BERT-base,7,3,"{""UMLS:C0242193"": 2, ""UMLS:C0358514"": 3, ""UMLS:C0444254"": 2}",1.5566567074628228,0.5544923070581674,0.0,UMLS:C0358514,1
mm_0176153,BioBERT,7,2,"{""UMLS:C1257990"": 6, ""C1447749"": 1}",0.5916727785823275,0.21075809614719848,0.0,UMLS:C1257990,0
mm_0176153,PubMedBERT,7,1,"{""C0018966"": 7}",-0.0,-0.0,0.0,C0018966,0
mm_0176433,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0176433,BioBERT,5,1,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0
mm_0176433,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0176562,BERT-base,6,3,"{""UMLS:C0681906"": 3, ""C1447749"": 1, ""UMLS:C0242193"": 2}",1.4591479170272446,0.5644754678724235,0.0,UMLS:C0681906,1
mm_0176562,BioBERT,6,3,"{""C1839576"": 3, ""C0027609"": 1, ""UMLS:C0681906"": 2}",1.4591479170272446,0.5644754678724235,0.0,C1839576,1
mm_0176562,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0176770,BERT-base,3,1,"{""UMLS:C0242193"": 3}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0176770,BioBERT,3,2,"{""C1447749"": 1, ""C0265267"": 2}",0.9182958340544896,0.579380164285695,0.0,C0265267,1
mm_0176770,PubMedBERT,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0177411,BERT-base,6,2,"{""C0282597"": 1, ""UMLS:C1257990"": 5}",0.6500224216483541,0.25146299858006066,0.0,UMLS:C1257990,0
mm_0177411,BioBERT,6,2,"{""UMLS:C1707887"": 5, ""C1312419"": 1}",0.6500224216483541,0.25146299858006066,0.0,UMLS:C1707887,0
mm_0177411,PubMedBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0177471,BERT-base,7,3,"{""C1096777"": 3, ""C0282440"": 3, ""C3850091"": 1}",1.4488156357251847,0.516078542239789,0.0,C1096777,1
mm_0177471,BioBERT,7,1,"{""C3850091"": 7}",-0.0,-0.0,0.0,C3850091,0
mm_0177471,PubMedBERT,7,1,"{""C5197817"": 7}",-0.0,-0.0,0.0,C5197817,0
mm_0177777,BERT-base,7,1,"{""UMLS:C0242193"": 7}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0177777,BioBERT,7,2,"{""C0027609"": 4, ""C1447749"": 3}",0.9852281360342515,0.35094534299644053,0.0,C0027609,0
mm_0177777,PubMedBERT,7,2,"{""C1839576"": 4, ""C1447749"": 3}",0.9852281360342515,0.35094534299644053,0.0,C1839576,0
mm_0177855,BERT-base,9,1,"{""UMLS:C0358514"": 9}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0177855,BioBERT,9,2,"{""UMLS:C1257990"": 7, ""UMLS:C1707887"": 2}",0.7642045065086203,0.24107968048484052,0.0,UMLS:C1257990,0
mm_0177855,PubMedBERT,9,2,"{""C0018966"": 7, ""C1447749"": 2}",0.7642045065086203,0.24107968048484052,0.0,C0018966,0
mm_0178262,BERT-base,9,1,"{""UMLS:C1257990"": 9}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0178262,BioBERT,9,2,"{""UMLS:C1257990"": 6, ""C1431322"": 3}",0.9182958340544896,0.2896900821428475,0.0,UMLS:C1257990,0
mm_0178262,PubMedBERT,9,2,"{""UMLS:C1257990"": 8, ""C1431322"": 1}",0.5032583347756457,0.1587603285713901,0.0,UMLS:C1257990,0
mm_0178424,BERT-base,7,1,"{""C3714500"": 7}",-0.0,-0.0,0.0,C3714500,0
mm_0178424,BioBERT,7,1,"{""C2935436"": 7}",-0.0,-0.0,0.0,C2935436,0
mm_0178424,PubMedBERT,7,2,"{""C0015131"": 2, ""C1839576"": 5}",0.863120568566631,0.30744974986419643,0.0,C1839576,0
mm_0178559,BERT-base,3,2,"{""C1312419"": 1, ""C4318429"": 2}",0.9182958340544896,0.579380164285695,0.0,C4318429,1
mm_0178559,BioBERT,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0178559,PubMedBERT,3,2,"{""UMLS:C1423931"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.3333333333333333,C1447749,1
mm_0178996,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0178996,BioBERT,7,2,"{""C1312419"": 5, ""UMLS:C1257990"": 2}",0.863120568566631,0.30744974986419643,0.0,C1312419,0
mm_0178996,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0179114,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0179114,BioBERT,5,1,"{""UMLS:C0681906"": 5}",-0.0,-0.0,0.0,UMLS:C0681906,0
mm_0179114,PubMedBERT,5,1,"{""UMLS:C0681906"": 5}",-0.0,-0.0,0.0,UMLS:C0681906,0
mm_0180560,BERT-base,7,2,"{""C0034394"": 5, ""UMLS:C0034394"": 2}",0.863120568566631,0.30744974986419643,0.2857142857142857,C0034394,0
mm_0180560,BioBERT,7,2,"{""C4042892"": 6, ""UMLS:C0034394"": 1}",0.5916727785823275,0.21075809614719848,0.14285714285714285,C4042892,0
mm_0180560,PubMedBERT,7,2,"{""UMLS:C0681906"": 6, ""C0036669"": 1}",0.5916727785823275,0.21075809614719848,0.0,UMLS:C0681906,0
mm_0180790,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,1.0,UMLS:C1257990,0
mm_0180790,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,1.0,UMLS:C1257990,0
mm_0180790,PubMedBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,1.0,UMLS:C1257990,0
mm_0180796,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0180796,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0180796,PubMedBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0181168,BERT-base,7,1,"{""UMLS:C0444254"": 7}",-0.0,-0.0,0.0,UMLS:C0444254,0
mm_0181168,BioBERT,7,1,"{""UMLS:C0010362"": 7}",-0.0,-0.0,1.0,UMLS:C0010362,0
mm_0181168,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0181222,BERT-base,4,3,"{""UMLS:C1283169"": 1, ""UMLS:C1257990"": 1, ""UMLS:C1707887"": 2}",1.5,0.75,0.0,UMLS:C1707887,1
mm_0181222,BioBERT,4,3,"{""UMLS:C1707887"": 1, ""UMLS:C1257990"": 1, ""C1447749"": 2}",1.5,0.75,0.0,C1447749,1
mm_0181222,PubMedBERT,4,2,"{""C1839576"": 3, ""C1447749"": 1}",0.8112781244591328,0.4056390622295664,0.0,C1839576,0
mm_0181309,BERT-base,7,3,"{""C0282597"": 4, ""UMLS:C2350390"": 1, ""UMLS:C1257990"": 2}",1.3787834934861753,0.49113258984568253,0.0,C0282597,0
mm_0181309,BioBERT,7,1,"{""UMLS:C1707887"": 7}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0181309,PubMedBERT,7,3,"{""UMLS:C1257990"": 5, ""C1447749"": 1, ""C1839576"": 1}",1.1488348542809166,0.4092232318950598,0.0,UMLS:C1257990,0
mm_0181675,BERT-base,7,2,"{""UMLS:C1257990"": 4, ""C1447749"": 3}",0.9852281360342515,0.35094534299644053,0.0,UMLS:C1257990,0
mm_0181675,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0181675,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0184130,BERT-base,6,3,"{""UMLS:C1257990"": 3, ""UMLS:C0358514"": 2, ""UMLS:C0444254"": 1}",1.4591479170272448,0.5644754678724236,0.0,UMLS:C1257990,1
mm_0184130,BioBERT,6,1,"{""UMLS:C1707887"": 6}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0184130,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0184313,BERT-base,9,1,"{""UMLS:C0243095"": 9}",-0.0,-0.0,0.0,UMLS:C0243095,0
mm_0184313,BioBERT,9,1,"{""UMLS:C1707887"": 9}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0184313,PubMedBERT,9,2,"{""C1839576"": 6, ""C1447749"": 3}",0.9182958340544896,0.2896900821428475,0.0,C1839576,0
mm_0184320,BERT-base,6,1,"{""UMLS:C0242193"": 6}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0184320,BioBERT,6,3,"{""C1868801"": 2, ""C1312419"": 2, ""UMLS:C1707887"": 2}",1.584962500721156,0.6131471927654584,0.0,C1868801,1
mm_0184320,PubMedBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0184337,BERT-base,5,2,"{""UMLS:C0242193"": 1, ""UMLS:C1257990"": 4}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C1257990,0
mm_0184337,BioBERT,5,1,"{""UMLS:C1707887"": 5}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0184337,PubMedBERT,5,2,"{""C1839576"": 3, ""UMLS:C1707887"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1839576,0
mm_0184531,BERT-base,1,1,"{""UMLS:C1257990"": 1}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0184531,BioBERT,1,1,"{""UMLS:C1257990"": 1}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0184531,PubMedBERT,1,1,"{""C1447749"": 1}",-0.0,-0.0,0.0,C1447749,0
mm_0185245,BERT-base,8,2,"{""UMLS:C0358514"": 4, ""C1447749"": 4}",1.0,0.3333333333333333,0.0,UMLS:C0358514,0
mm_0185245,BioBERT,8,2,"{""C0008396"": 7, ""UMLS:C1257990"": 1}",0.5435644431995964,0.1811881477331988,0.0,C0008396,0
mm_0185245,PubMedBERT,8,2,"{""C1999375"": 7, ""C1839576"": 1}",0.5435644431995964,0.1811881477331988,0.0,C1999375,0
mm_0185936,BERT-base,5,2,"{""C1447749"": 3, ""C2983775"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0185936,BioBERT,5,3,"{""UMLS:C1257990"": 1, ""C1447749"": 2, ""C1257880"": 2}",1.5219280948873621,0.6554587535412855,0.0,C1447749,1
mm_0185936,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0186119,BERT-base,5,2,"{""C1312419"": 3, ""C4505290"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1312419,0
mm_0186119,BioBERT,5,3,"{""C4042843"": 1, ""C0013728"": 2, ""C4505290"": 2}",1.5219280948873621,0.6554587535412855,0.0,C0013728,1
mm_0186119,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0186465,BERT-base,8,1,"{""UMLS:C0242193"": 8}",-0.0,-0.0,0.0,UMLS:C0242193,0
